INSHORE HAGFISH SKIN MUCUS EXTRACT;"Inshore Hagfish Skin Mucus Extract is the extract of the mucus obtained from the inshore hagfish, Eptatretus bergeri, Myxinidae. 
"
INULA BRITANNICA CALLUS EXTRACT;Inula Britannica Callus Extract is the extract of the callus of Inula britannica grown in culture, Asteraceae.
INULA BRITANNICA FLOWER EXTRACT;Inula Britannica Flower Extract is an extract of the flowers of the Inula Inglese, Inula britannica (L.), Asteraceae
INULA BRITANNICA FLOWER/LEAF/STEM EXTRACT;Inula Britannica Flower/Leaf/Stem Extract is the extract of the flowers, leaves and stems of  Inula Britannica,  Asteraceae.
INULA CRITHMOIDE EXTRACT;Inula Crithmoide Extract is the extract of the whole plant, Inula crithmoide
INULA CRITHMOIDE FLOWER/LEAF EXTRACT;
INULA HELENIUM EXTRACT;Inula Helenium Extract is an extract of the roots of the Elecampane, Inula helenium L., Compositae
INULA RACEMOSA ROOT EXTRACT;Inula Racemosa Root Extract is the extract obtained from the roots of Inula racemosa, Asteraceae 
INULA VISCOSA FLOWER/LEAF/STEM EXTRACT;Inula Viscosa Flower/Leaf/Stem Extract is the extract of the flowers, leaves and stems of Inula viscosa (L.), Asteraceae
INULIN;Fructosane
INULIN LAURYL CARBAMATE;Inulin Lauryl Carbamate is the product formed by the reaction of lauryl isocyanate and Inulin
IODINE TRICHLORIDE;Iodine trichloride
IODIZED CORN PROTEIN;Proteins, corn, iodinated
IODIZED GARLIC;Allium sativum, garlic, iodinated
IODIZED GARLIC EXTRACT;Allium sativum, garlic, ext., iodinated
IODIZED HYDROLYZED EXTENSIN;Glycoproteins (specific or class), extensins, hydrolyzates, iodized
IODIZED HYDROLYZED ZEIN;Protein hydrolyzates, zeins, iodinated
IODOFORM;Triiodomethane
IODOPROPYNYL BUTYLCARBAMATE;3-Iodo-2-propynyl butylcarbamate
IONONE;"Ionone; (E)-4-(2,6,6-trimethyl-1-cyclohexen-1-yl)-3-buten-2-one 

"
IPDI/DI-C12-13 ALKYL TARTRATE/BIS-HYDROXYETHOXYPROPYL DIMETHICONE COPOLYMER ;"IPDI/Di-C12-13 Alkyl Tartrate/Bis-Hydroxyethoxypropyl Dimethicone Copolymer is a copolymer of isophorone diisocyanate, Di-C12-13 AlkylTartrate and Bis-Hydroxyethoxypropyl Dimethicone. 
"
IPDI/PEG-15 COCAMINE COPOLYMER;IPDI/PEG-15 Cocamine Copolymer is a copolymer of isophorone diisocyanate and PEG-15 Cocamine monomers
IPDI/PEG-15 COCAMINE COPOLYMER DIMER DILINOLEATE;IPDI/PEG-15 Cocamine Copolymer Dimer Dilinoleate is a copolymer of IPDI/PEG-15 Cocamine and Dilinoleic Acid
IPDI/PEG-15 COCAMINE/GLYCERETH-7/POLYGLYCERYL-3 COPOLYMER;IPDI/PEG-15 Cocamine/Glycereth-7/Polyglyceryl-3 Copolymer is a copolymer of isophorone diisocyanate, PEG-15 Cocamine (q.v.), Glycereth-7 (q.v.), and Polyglycerin-3 (q.v.) monomers
IPDI/PEG-15 SOY GLYCINATE COPOLYMER;IPDI/PEG-15 Soy Glycinate Copolymer is a copolymer of isophorone diisocyanate and PEG-15 soy glycinate monomers
IPDI/PEG-15 SOYAMINE COPOLYMER;IPDI/PEG-15 Soyamine Copolymer is a copolymer of isophorone diisocyanate and PEG-15 Soyamine monomers
IPDI/PEG-15 SOYAMINE COPOLYMER DIMER DILINOLEATE;IPDI/PEG-15 Soyamine Copolymer Dimer Dilinoleate is a copolymer of IPDI/PEG-15 Soyamine Copolymer and Dilinoleic Acid.
IPDI/PEG-15 SOYAMINE OXIDE COPOLYMER;IPDI/PEG-15 Soyamine Oxide Copolymer is a copolymer of isophorone diisocyanate and PEG-15 Soyamine oxide monomers
IPDI/PEG-15 SOYETHONIUM ETHOSULFATE COPOLYMER;IPDI/PEG-15 Soyethonium Ethosulfate Copolymer is a copolymer of isophorone diisocyanate and PEG-15 soyaminoethyl methosulfate oxide monomers
IPDI/POLY(1,4-BUTANEDIOL)-14 CROSSPOLYMER;IPDI/Poly(1,4-Butanediol)-14 Crosspolymer is a crosslinked polymer produced by the reaction of poly(1,4-butanediol)-14 with isophorone diisocyanate (IPDI). This urethane polymer is subsequently crosslinked by reaction with bis-(aminopropyl)amine
IPOMOEA AQUATICA OIL;"Ipomoea Aquatica Oil is the volatile oil derived from the whole plant, Ipomoea aquatica, Convolvulaceae. 
"
IPOMOEA BATATAS EXTRACT;Ipomoea Batatas Extract is the extract of the whole plant, Ipomoea batatas, Convolvulaceae
IPOMOEA BATATAS LEAF EXTRACT;Ipomoea Batatas Leaf Extract is the extract of the leaves of Ipomoea batatas (L.), Convolvulaceae
IPOMOEA BATATAS LEAF/STEM EXTRACT;Ipomoea Batatas Leaf/Stem Extract is the extract of leaves and stems of Ipomoea batatas, Convolvulaceae
IPOMOEA BATATAS LEAF/STEM POWDER ;Ipomoea Batatas Leaf/Stem Powder is the powder obtained from the dried, ground leaves and stems of Ipomoea batatas, Convolvulaceae 
IPOMOEA BATATAS ROOT EXTRACT;Ipomoea Batatas Root Extract is an extract of the roots of the Sweet Potato, Ipomoea batatas, Convolvulaceae
IPOMOEA BATATAS ROOT JUICE;Ipomoea Batatas Root Juice is the juice expressed from the roots of Ipomoea batatas, Convolvulaceae.
IPOMOEA BATATAS ROOT LEES EXTRACT;Ipomoea Batatas Root Lees Extract is the extract of the root lees of Ipomoea batatas, Convolvulaceae
IPOMOEA BATATAS TUBER EXTRACT;Ipomoea Batatas Tuber Extract is the extract of the tubers of the Sweet Potato, Ipomoea batatas, Convolvulaceae 
IPOMOEA BONA-NOX FLOWER EXTRACT ;Ipomoea Bona-Nox Flower Extract is an extract of the flowers of Ipomoea bona-nox L., Convolvulaceae
IPOMOEA DIGITATA TUBER EXTRACT;"Ipomoea Digitata Tuber Extract is the extract of the tubers of Ipomoea digitata, Convolvulaceae. 
"
IPOMOEA HEDERACEA CALLUS CULTURE EXTRACT;Ipomoea Hederacea Callus Culture Extract is the extract of a culture of the callus of Ipomoea hederacea.
IPOMOEA HEDERACEA SEED EXTRACT;Ipomoea Hederacea Seed Extract is an extract of the seeds of the Morning Glory, Ipomoea hederacea L., Convolvulaceae
IPOMOEA HEDERACEA SEED POWDER;Ipomoea Hederacea Seed Powder is the powder obtained from the seeds of the Morning Glory, Ipomoea hederacea L., Convolvulaceae
IPOMOEA NIL SEED EXTRACT;"Ipomoea Nil Seed Extract is the extract of the seeds of Ipomoea nil, Convolvulaceae. 
"
IPOMOEA PES-CAPRAE FLOWER/LEAF/STEM EXTRACT;Ipomoea Pes-Caprae Flower/Leaf/Stem Extract is an extract of the flowers, leaves and stems of Ipomoea pes-caprae, Convolvulaceae
IPOMOEA PURGA RESIN;Jalap resin. Extractives and their physically modified derivatives. It is a product which may contain resin acids and their esters, terpenes, and oxidation or polymerization products of these terpenes. Ipomoea purga, Convolvulaceae 
IPOMOEA PURPUREA EXTRACT;Ipomoea Purpurea Extract is an extract of the leaves and stems of Ipomoea purpurea, Convolvulaceae
IRAKUSA HA EKISU;Irakusa Ha Ekisu is an extract of the leaves of Urtica thunbergiana or of Urtica dioica, Urticaceae.
IRAKUSA NE EKISU;Irakusa Ne Ekisu is an extract of the roots of Urtica thunbergiana or of Urtica dioica, Urticaceae.
IRESINE WEBERBAUERI FLOWER EXTRACT; Iresine Weberbaueri Flower Extract is the extract of the flowers of Iresine weberbaueri, Amaranthaceae.
IRESINE WEBERBAUERI FLOWER/LEAF/STEM EXTRACT;Iresine Weberbaueri Flower/Leaf/Stem Extract is the extract of the flowers, leaves and stems of Iresine weberbaueri, Amaranthaceae
IRIS ENSATA EXTRACT;Iris Ensata Extract is an extract of the whole plant Iris ensata, Iridaceae
IRIS FLORENTINA FLOWER CERA;Iris Florentina Flower Cera is the wax obtained from the flowers of the Orris, Iris florentina L., Iridaceae
IRIS FLORENTINA FLOWER EXTRACT ;"Iris Florentina Flower Extract is the extract of the flowers of Iris florentina, Iridaceae 
 "
IRIS FLORENTINA FLOWER WATER;Iris Florentina Flower Water is the aqueous solution of the steam distillates obtained from the flowers of the Orris, Iris florentina L., Iridaceae 
IRIS FLORENTINA FLOWER WAX;Iris Florentina Flower Wax is the wax obtained from the flowers of Iris florentina, Iridaceae.
IRIS FLORENTINA ROOT;Iris Florentina Root is the dried root of the Orris, Iris florentina L., Iridaceae
IRIS FLORENTINA ROOT EXTRACT;Iris Florentina Root Extract is an extract of the roots of the Orris, Iris florentina L., Iridaceae
IRIS GERMANICA FLORENTINA ROOT EXTRACT;Iris Germanica Florentina Root Extract is an extract obtained from the rhizomes of the plant of the German Flag, Iris germanica L. florentina, Iridaceae
IRIS GERMANICA FLORENTINA ROOT OIL;Iris Germanica Florentina Root is an essential oil obtained from the rhizomes of the plant the German Flag, Iris germanica L. florentina, Iridaceae
IRIS GERMANICA ROOT;Iris Germanica root is the dried, cut roots of the German Flag, Iris germanica L., Iridaceae
IRIS GERMANICA ROOT EXTRACT;Iris Germanica Root Extract is an extract of the roots of the German Flag, Iris germanica L., Iridaceae
IRIS PALLIDA LEAF CELL EXTRACT;Iris Pallida Leaf Cell Extract is the extract of a culture of the leaf cells of the Pale Flag, Iris pallida, Iridaceae 
IRIS PALLIDA ROOT EXTRACT;Iris Pallida Root Extract is an extract of the roots of the Pale Flag, Iris pallida, Iridaceae
IRIS PALLIDA ROOT OIL;Iris Pallida Root Oil is an essential oil obtained from the rhizomes of the plant of the Pale Flag, Iris pallida, Iridaceae
IRIS PSEUDACORUS EXTRACT;Iris Pseudacorus Extract is an extract of the whole plant of the Yellow Flag, Iris pseudacorus L., Iridaceae
IRIS PSEUDACORUS LEAF EXTRACT;Iris Pseudacorus Leaf Extract is an extract of the leaves of the Yellow Flag, Iris pseudacorus L., Iridaceae
IRIS PSEUDACORUS ROOT EXTRACT;Iris pseudacorus Root Extract is an extract obtained from the rhizomes of the plant of the Yellow Flag, Iris pseudacorus L., Iridaceae
IRIS SETOSA CALLUS CULTURE EXTRACT ;Iris Setosa Callus Culture Extract is the extract of a culture of the callus of Iris setosa, Iridaceae 
IRIS SETOSA FLOWER/LEAF/STEM EXTRACT;Iris Setosa Flower/Leaf/Stem Extract is the extract of the flowers, leaves and stems of Iris setosa, Iridaceae
IRIS SIBIRICA ROOT EXTRACT;Iris Sibirica Root Extract is the extract of the roots of Iris sibirica, Iridaceae. 
IRIS VERSICOLOR EXTRACT;Iris Versicolor Extract is an extract of the roots of the Blue Flag, Iris versicolor L., Iridaceae
IRIS VERSICOLOR ROOT EXTRACT;Iris Versicolor Root Extract is the extract of the roots of Iris versicolor
IRITONE;4-(2,4,6-Trimethyl-3-cyclohexenyl)-3-buten-2-one
IRON HYDROXIDE;Iron hydroxide oxide
IRON PICOLINATE;Iron, Tris(2-pyridinecarboxylic acid)
IRON POWDER;Iron Powder is the element consisting of powdered metallic iron
IRVINGIA GABONENSIS KERNEL BUTTER;Irvingia Gabonensis Kernel Butter is the fat obtained from the kernels of the Dika Tree, Irvingia gabonensis, Simarubaceae
ISATIN;1H-Indole-2,3-Dione
ISATIS TINCTORIA LEAF EXTRACT;"Isatis Tinctoria Leaf Extract is the extract of the leaves of the Wild Indigo, Isatis Tinctoria L., Brassicaceae 

"
ISATIS TINCTORIA LEAF POWDER;Isatis Tinctoria Leaf Powder is the powder obtained from dehydrated, crushed leaves of the Wild Indigo, Isatis tinctoria L., Brassicaceae
ISATIS TINCTORIA ROOT EXTRACT;Isatis Tinctoria Root Extract is an extract of the roots of the Wild Indigo, Isatis Tinctoria L., Brassicaceae
ISATIS TINCTORIA ROOT POWDER;Isatis Tinctoria Root Powdert is the powder obtained from the roots of the Wild Indigo, Isatis tinctoria L., Brassicaceae
ISATIS TINCTORIA SEED EXTRACT;Isatis Tinctoria Seed Extract is an extract of the seeds of the Wild Indigo, Isatis tinctoria L., Brassicaceae
ISATIS TINCTORIA SEED OIL;Isatis Tinctoria Seed Oil is the oil expressed from the seeds of the Wild Indigo, Isatis tinctoria L., Brassicaceae
ISHIGE FOLIACEA EXTRACT;Ishige Foliacea Extract is the extract of the alga, Ishige foliacea, Ishigeaceae.
ISHIGE OKAMURAE EXTRACT;Ishige Okamurae Extract is the extract of the alga, Ishige okamurae.
ISOAMYL ACETATE;Isopentyl acetate
ISOAMYL ALCOHOL;3-Methylbutan-1-ol
ISOAMYL ALLYLGLYCOLATE;Acetic Acid, (3-Methylbutoxy), 2-Propenyl Ester
ISOAMYL BUTYRATE;3-Methylbutyl Butanoate
ISOAMYL CAPRYLATE/CAPRATE;
ISOAMYL CINNAMATE;2-Propenoic Acid, 3-Phenyl-, 3-Methylbutyl Ester
ISOAMYL COCOATE;"Isoamyl Cocoate is the ester of isoamyl alcohol and Coconut Acid. It conforms to the formula: (structure)where RCO- represents the coconut acid radical. 
"
ISOAMYL CROTONATE;3-Methylbutyl 2-Butenoate
ISOAMYL FORMATE;"3-Methylbutyl Methanoate; Isopentyl Formate"
ISOAMYL GERANATE;3-Methylbutyl (E)-3,7-dimethylocta-2,6-dienoate
ISOAMYL HEPTANOATE;3-Methylbutyl heptanoate
ISOAMYL HEXANOATE;"3-Methylbutyl Hexanoate; Isopentyl Hexanoate"
ISOAMYL ISOBUTYRATE;3-Methylbutyl 2-Methylpropanoate
ISOAMYL ISOVALERATE;3-Methylbutyl 3-methylbutanoate
ISOAMYL LAURATE;Isopentyl laurate
ISOAMYL MEADOWFOAMATE;
ISOAMYL OCTANOATE;"3-Methylbutyl Octanoate; Isopentyl Octanoate"
ISOAMYL OLIVATE;
ISOAMYL P-METHOXYCINNAMATE;Isopentyl p-methoxycinnamate
ISOAMYL PALMITATE/STEARATE; Isoamyl Palmitate/Stearate is the product obtained by the reaction of Isoamyl Alcohol with a mixture of palmitic and stearic acids.
ISOAMYL PHENETHYL ETHER;"3-Methylbutyloxyethylbenzene; Isopentyl Phenethyl Ether"
ISOAMYL PHENYLACETATE;Isopentyl phenylacetate
ISOAMYL PROPIONATE;"3-Methylbutyl Propanoate; Isopentyl Propanoate"
ISOAMYL SALICYLATE;Isopentyl 2-Hydroxybenzoate
ISOAMYL STEARATE;Octadecanoic acid, 3-methylbutyl ester
ISOAMYL TIGLATE;"3-Methylbutyl (E)-2-methyl-2-butenoate; Isopentyl 2-methylcrotonate"
ISOAMYL VALERATE;3-Methylbutyl pentanoate
ISOAMYLBENZOATE;"3-Methylbutyl Benzoate; Isopentyl Benzoate"
ISOBAVACHALCONE;Corylifolinin,2-Propen-1-one, 1-[2,4-dihydroxy-3-(3-methyl-2-butenyl)phenyl]-3-(4-hydroxyphenyl)-, (2E)-
ISOBERGAMATE;"4-(Isopropyl)cyclohexadiene-1-ethyl methanoate; menthadienyl formate"
ISOBORNEOL;exo-1,7,7-Trimethylbicyclo[2.2.1]heptan-2-ol
ISOBORNYL ACETATE;Bicyclo[2.2.1]heptan-2-ol,1,7,7-trimethyl-, acetate, exo-
ISOBORNYL ACRYLATE;"2-Propenoic acid, (1R,2R,4R)-1,7,7-trimethylbicyclo[2.2.1]hept-2-yl ester, rel-
"
ISOBORNYL DIPROPYLENE GLYCOL ETHERS;
ISOBORNYL FORMATE;exo-1,7,7-Trimethylbicyclo[2.2.1]hept-2-yl methanoate
ISOBORNYL ISOVALERATE;exo-bornyl 3-methylbutanoateisovalerate.
ISOBORNYL METHACRYLATE;"2-Propenoic acid, 2-methyl-, (1R,2R,4R)-1,7,7-trimethylbicyclo[2.2.1]hept-2-yl ester, rel-
"
ISOBORNYL METHYL ETHER;exo-2-Methoxy-1,7,7-trimethylbicyclo[2.2.1] heptane
ISOBORNYL PROPIONATE;exo-1,7,7-Trimethylbicyclo[2.2.1]hept-2-yl propanoate
ISOBUTANE;Isobutane, less than 0.1% w/w butadiene 
ISOBUTENYL METHYLTETRAHYDROPYRAN;"2H-Pyran, Tetrahydro-4-Methyl-2-(2-Methyl-1-Propenyl)-; Tetrahydro-4-methyl-2-(2-methylprop-1-enyl)pyran; rosenoxide; rosoxide"
ISOBUTOXYPROPANOL;1-Isobutoxypropan-2-ol
ISOBUTYL 2-NAPHTHYL ETHER;2-Methylpropyl-2-naphthyl ether
ISOBUTYL ACETATE;Isobutyl acetate
ISOBUTYL ANGELATE;"2-Methylpropyl (Z)-2-Methyl-2-butenoate; Methylpropyl 2-Methylisocrotonate"
ISOBUTYL BENZOATE;Isobutyl benzoate
ISOBUTYL BUTYRATE;2-Methylpropyl butanoate
ISOBUTYL CINNAMATE;2-Methylpropyl 3-phenyl-2-propenoate
ISOBUTYL FORMATE;2-Methylpropyl methanoate
ISOBUTYL FURYLPROPIONATE;2-Methylpropyl furan-2-propionate
ISOBUTYL HEPTYLATE;2-Methylpropyl heptanoate
ISOBUTYL HEXANOATE;2-Methylpropyl hexanoate
ISOBUTYL ISOBUTYRATE;2-Methylpropyl 2-Methylpropanoate
ISOBUTYL ISOSTEARATE;Isobutyl Isostearate is the organic compound 
ISOBUTYL ISOVALERATE;2-Methylpropyl 3-methylbutanoate
ISOBUTYL LINALOOL;3,7,9-Trimethyldeca-1,6-dien-3-ol
ISOBUTYL MEADOWFOAMATE;
ISOBUTYL METHACRYLATE;2-Propenoic Acid, 2- Methyl-, 2-Methylpropyl Ester
ISOBUTYL METHACRYLATE/TRIFLUOROETHYLMETHACRYLATE/BIS-HYDROXYPROPYL DIMETHICONE ACRYLATE COPOLYMER;Isobutyl methacrylate/trifluoroethylmethacrylate/Bis-Hydroxypropyl Dimethicone Acrylate Copolymer is a copolymer of isobutylmethacrylate, trifluoroethylmethacrylate, and bis-hydroxypropyl dimethicone acrylate monomers
ISOBUTYL METHYL TETRAHYDROPYRANOL;4-Methyl-2-(2-methylpropyl)-3,4,5,6-tetahydro-4-2H-pyranol
ISOBUTYL METHYLAMINOBENZOATE;2-Methylpropyl 2-(methylamino)benzoate
ISOBUTYL METHYLBUTYRATE;2-Methylpropyl 2-Methylbutyrate
ISOBUTYL MYRISTATE;Isobutyl myristate
ISOBUTYL PALMITATE;Isobutyl palmitate
ISOBUTYL PELARGONATE;Isobutyl nonan-1-oate
ISOBUTYL PHENYLACETATE;2-Methylpropyl phenylacetate
ISOBUTYL PHENYLHYDRAZINOYL METHANESULFONAMIDE;
ISOBUTYL POLYSILSESQUIOXANE;Pentacyclo[9.5.1.13,9.15,15.17,13]octasiloxane, 1,3,5,7,9,11,13,15-octakis(2-methylpropyl)-
ISOBUTYL PROPIONATE;2-Methylpropyl Propanoate
ISOBUTYL RICINOLEATE;1-Naphthalenepropanol, \a-ethenyldecahydro-4-hydroxy\a-,5,5,8a-tetramethyl-2-methylene-, (\a-.S,1S,4S,4aS,8aR)-,9-Octadecenoic acid, 12-hydroxy-, 2-methylpropyl ester,
ISOBUTYL SALICYLATE;2-Methylpropyl 2-Hydroxybenzoate
ISOBUTYL STEARATE;Isobutyl stearate
ISOBUTYL TALLOWATE;Fatty acids, tallow, iso-butyl esters
ISOBUTYL TIGLATE;"2-Methylpropyl (E)-2-Methyl-2-butenoate; 2-Methylpropyl 2-Methylcrotonate"
ISOBUTYL-METHOXYPYRAZINE;2-2-Methylpropyl-3-methoxypyrazine
ISOBUTYL/METHOXY PEG-10 POLYSILSESQUIOXANE;Isobutyl/Methoxy PEG-10 Polysilsesquioxane is the Methoxy PEG-10 derivative of Isobutyl Polysilsesquioxane.
ISOBUTYLAMIDO THIAZOLYL RESORCINOL;Propanamide, N-[4-(2,4-dihydroxyphenyl)-2-thiazolyl]-2-methyl-
ISOBUTYLATED LANOLIN OIL;Oils, lanolin, 2-methylpropanoate
ISOBUTYLENE/ETHYLMALEIMIDE/HYDROXYETHYLMALEIMIDE COPOLYMER;2-Methylpropene polymer with 1-ethyl-1H-pyrrole-2,5-dione and 1-hydroxyethyl-1H-pyrrole-2,5-dione monomers
ISOBUTYLENE/ISOPRENE COPOLYMER;1,3-Butadiene-, polymer with 2-methyl-1-propene
ISOBUTYLENE/MA COPOLYMER;2,5-Furandione, polymer with 2-methyl-1-propene
ISOBUTYLENE/SODIUM MALEATE COPOLYMER;2-Butenedioic Acid (2Z)-, Disodium salt, Polymer with 2-methyl-1-propene
ISOBUTYLENE/STYRENE COPOLYMER ;"Benzene, ethenyl-, polymer with 2-methyl-1-propene 
"
ISOBUTYLMETHACRYLATE/BIS-HYDROXYPROPYL DIMETHICONE ACRYLATE COPOLYMER;Isobutylmethacrylate/Bis-Hydroxypropyl Dimethicone Acrylate Copolymer is a copolymer of isobutylmethacrylate and bis-hydroxypropyl dimethicone acrylate monomers
ISOBUTYLMETHACRYLATE/TRIFLUOROETHYLMETHACRYLATE/BIS-HYDROXYPROPYL DIMETHICONE ACRYLATE COPOLYMER;Isobutylmethacrylate/Trifluoroethylmethacrylate/Bis-Hydroxypropyl Dimethicone Acrylate Copolymer is a copolymer of isobutylmethacrylate, trifluoroethylmethacrylate, and bis-hydroxypropyl dimethicone acrylate monomers
ISOBUTYLPARABEN;Isobutyl 4-hydroxybenzoate
ISOBUTYLPHENOXY EPOXY RESIN;"Phenol, 4-(1,1-dimethylethyl)-, polymer with (chloromethyl)oxirane (CAS 106-89-8) and 4,4'-(1-methylethylidene)bis[phenol] (CAS 80-05-7)
"
ISOBUTYLQUINOLINE ISOMERS;"(Isobutyl)quinoline; (2-methylpropyl)quinoline"
ISOBUTYLTHIAZOLE;2-Isobutylthiazole
ISOBUTYRIC ACID;Isobutyric acid
ISOBUTYROYL C10-40 HYDROXYACID C10-40 ISOALKYL ESTERS;C10-40-Isoalkyl 2-(2-methylpropanoyloxy)-C10-40-alkanoate
ISOCAMPHENYL CYCLOHEXANOL MIXED ISOMERS;4-(5,5,6-Trimethy[2.2.1]hept-2-yl) cyclohexan-1-ol
ISOCARVYL ACETATE;Cyclohexanol, 2-methylene-5-(1-methylethenyl)-, 1-acetate
ISOCETEARETH-8 STEARATE;Alcohols, C16-18-branched, ethoxylated, octadecanoates (8 mol EO average molar ratio)
ISOCETETH-10;Alcohols, C16-branched, ethoxylated (10 mol EO average molar ratio)
ISOCETETH-10 STEARATE;Alcohols, C16-branched, ethoxylated, octadecanoates (10 mol EO average molar ratio)
ISOCETETH-12;Polyoxyethylene (12) Isocetyl Ether
ISOCETETH-15;Poly(oxy-1,2-ethanediyl), .alpha.-isohexadecyl-.omega.-hydroxy- (15 mol EO average molar ratio)
ISOCETETH-20;Alcohols, C16-branched, ethoxylated (20 mol EO average molar ratio)
ISOCETETH-25;Polyoxyethylene (25) Isocetyl Ether
ISOCETETH-30;Alcohols, C16-branched, ethoxylated (30 mol EO average molar ratio)
ISOCETETH-5;Polyoxyethylene (5) Isocetyl Ether
ISOCETETH-7;Polyoxyethylene (7) Isocetyl Ether
ISOCETYL ALCOHOL;Isohexadecanol
ISOCETYL BEHENATE;Isohexadecyl docosanoate
ISOCETYL ETHYLHEXANOATE;Hexanoic acid, 2-ethyl-, isohexadecyl ester
ISOCETYL ISODECANOATE;Isodecanoic acid, isohexadecyl ester
ISOCETYL ISOSTEARATE;Isohexadecyl isooctadecanoate
ISOCETYL LAURATE;Dodecanoic acid, isohexadecyl ester
ISOCETYL LINOLEOYL STEARATE;Octadecanoic acid, 12-(1-oxo-9,12-octadecadienyloxy)-, isohexadecyl ester
ISOCETYL MYRISTATE;Tetradecanoic acid, isohexadecy ester
ISOCETYL PALMITATE;Hexadecanoic acid, isohexadecyl ester
ISOCETYL SALICYLATE;Benzoic acid, 2-hydroxy-, isohexadecyl ester
ISOCETYL STEARATE;Isohexadecyl stearate
ISOCETYL STEAROYL STEARATE;Isohexadecyl 12-[(1-oxooctadecyl)oxy]octadecanoate
ISOCHRYSIS GALBANA EXTRACT;Isochrysis Galbana Tahitiensis
ISOCHRYSIS GALBANA/PHAEODACTYLUM TRICORNUTUM EXTRACT;Isochrysis Galbana/Phaeodactylum Tricornutum Extract is the extract of the algae, Isochrysis galbana and Phaeodactylum tricornutum.
ISOCINEOLE;"1-Methyl-4-(1-methylethyl)-7-oxabicyclo[2.2.1]heptane; 1,4-Cineol; Isoeucalyptol; 1,6-Epoxy-p-menthane"
ISOCYCLOCITRAL;"Isocyclocitral; 3-Cyclohexene-1-carboxaldehyde, 2,4,6-trimethyl-, and 3,5,6-
trimethyl-3-cyclohexene-1-carboxaldehyde;  
2,4,6-Trimethylcyclohex-3-enecarbaldehyde;  
3,5,6-Trimethylcyclohex-3-ene-1-carbaldehyde "
